ticker,mom_12_1,ret_t_1,rank,pct_rank,quartile,signal
WGS,0.3188884152751512,0.09764251421057968,536.0,0.2197621976219762,Q1 (Top),LONG
MSTR,0.3178322758898906,0.09130695573677161,537.0,0.2201722017220172,Q1 (Top),LONG
PAX,0.3166270454138509,-0.02054795773263285,538.0,0.22058220582205823,Q1 (Top),LONG
DG,0.31642806879991503,-0.03038219096282513,539.0,0.22099220992209923,Q1 (Top),LONG
IDA,0.31600727128730477,0.0018161596991981277,540.0,0.22140221402214022,Q1 (Top),LONG
R,0.3157360301284313,0.024226077920934896,541.0,0.22181221812218122,Q1 (Top),LONG
CHRW,0.3155834249484537,0.022658611316443977,542.0,0.2222222222222222,Q1 (Top),LONG
ZWS,0.3148574474515917,-0.004039945388912614,543.0,0.22263222632226323,Q1 (Top),LONG
CCL,0.3140909021550957,-0.011760641798077565,544.0,0.22304223042230423,Q1 (Top),LONG
GVA,0.31215483232463015,-0.003647984681372729,545.0,0.22345223452234522,Q1 (Top),LONG
BNS.TO,0.31205608200194024,0.011556850096849036,546.0,0.22386223862238622,Q1 (Top),LONG
SYF,0.3120207203298584,0.0025334313503779793,547.0,0.2242722427224272,Q1 (Top),LONG
KD,0.3119266704841417,0.0073259842931781005,548.0,0.22468224682246823,Q1 (Top),LONG
CMI,0.3104040259819445,0.02469397162761866,549.0,0.22509225092250923,Q1 (Top),LONG
ROIV,0.30995669823259786,0.06873760436131082,550.0,0.22550225502255022,Q1 (Top),LONG
IVLU,0.3098919785133005,0.014092446630524558,551.0,0.22591225912259122,Q1 (Top),LONG
THC,0.30976640233651764,-0.00019697245594596513,552.0,0.22632226322263221,Q1 (Top),LONG
SRRK,0.30942338182697804,0.006176142101768978,553.0,0.22673226732267324,Q1 (Top),LONG
EVRG,0.3092016677318177,0.007892740463181225,554.0,0.22714227142271423,Q1 (Top),LONG
EWG,0.30884757452553346,0.019706793626439456,555.0,0.22755227552275523,Q1 (Top),LONG
SAP.TO,0.308237222584536,0.0014792674020454033,556.0,0.22796227962279622,Q1 (Top),LONG
BKR,0.3078391359591315,-0.00451562428552732,557.0,0.22837228372283722,Q1 (Top),LONG
GPOR,0.3072810787051061,0.026080237220300173,558.0,0.22878228782287824,Q1 (Top),LONG
DML.TO,0.30716717967345786,0.02088777120580798,559.0,0.22919229192291923,Q1 (Top),LONG
AER,0.30666997102534443,0.037190082644628086,560.0,0.22960229602296023,Q1 (Top),LONG
DFIV,0.3058764478497582,0.011058155855200535,561.0,0.23001230012300122,Q1 (Top),LONG
SES.TO,0.3026252810092256,0.04716026052526168,562.0,0.23042230422304222,Q1 (Top),LONG
EL,0.30205954222775144,-0.0011348853880909227,563.0,0.23083230832308324,Q1 (Top),LONG
IYW,0.30203084612299413,0.008169131515008532,564.0,0.23124231242312424,Q1 (Top),LONG
TER,0.30202798305557543,0.05812263902553938,565.0,0.23165231652316523,Q1 (Top),LONG
SPXC,0.3016934394653372,0.016329387898549985,566.0,0.23206232062320623,Q1 (Top),LONG
AIRR,0.30142680981904424,0.00393046392447749,567.0,0.23247232472324722,Q1 (Top),LONG
MO,0.30140122142349624,-0.004995371084709155,568.0,0.23288232882328824,Q1 (Top),LONG
BN.TO,0.30122466895409006,0.0038747801325735853,569.0,0.23329233292332924,Q1 (Top),LONG
XLC,0.30089076051038877,-0.01672723925818076,570.0,0.23370233702337023,Q1 (Top),LONG
PLMR,0.3005458880009595,-0.001541758502576318,571.0,0.23411234112341123,Q1 (Top),LONG
CFG,0.2987703803474091,0.01241534705241798,572.0,0.23452234522345222,Q1 (Top),LONG
FAS,0.2984351093944444,-0.008431703493327891,573.0,0.23493234932349324,Q1 (Top),LONG
BNT,0.2983791956665933,0.004088170361076893,574.0,0.23534235342353424,Q1 (Top),LONG
META,0.2979477419940837,-0.032435533600918,575.0,0.23575235752357523,Q1 (Top),LONG
MRX,0.2976915138274907,-0.10826887285223286,576.0,0.23616236162361623,Q1 (Top),LONG
GOLF,0.29682727463527736,0.026500215156902263,577.0,0.23657236572365722,Q1 (Top),LONG
AR,0.2967543455011814,-0.007151420400650088,578.0,0.23698236982369825,Q1 (Top),LONG
TNL,0.2966617518903514,0.03933434336134645,579.0,0.23739237392373924,Q1 (Top),LONG
UTG,0.29599155383674147,0.0156487320367662,580.0,0.23780237802378024,Q1 (Top),LONG
SVV,0.29521022413491593,0.001509468510465739,581.0,0.23821238212382123,Q1 (Top),LONG
T,0.295065586020538,-0.041784713694743014,582.0,0.23862238622386223,Q1 (Top),LONG
EXE,0.2950626852834568,0.01129522403770622,583.0,0.23903239032390325,Q1 (Top),LONG
TJX,0.2949085095577799,-0.022208327135615602,584.0,0.23944239442394424,Q1 (Top),LONG
HPE,0.2944189103891879,-0.005293125553478606,585.0,0.23985239852398524,Q1 (Top),LONG
DTM,0.2940616463758019,0.012648154396383005,586.0,0.24026240262402623,Q1 (Top),LONG
FBNC,0.29405109472360014,-0.01096611879467968,587.0,0.24067240672406723,Q1 (Top),LONG
EVR,0.29247789762984744,-0.024487162297745946,588.0,0.24108241082410825,Q1 (Top),LONG
OTEX,0.2921733911876274,0.014981207666990182,589.0,0.24149241492414925,Q1 (Top),LONG
EZU,0.2915185883493834,0.01888928010305224,590.0,0.24190241902419024,Q1 (Top),LONG
OSK,0.29108963316580083,0.013184323470335713,591.0,0.24231242312423124,Q1 (Top),LONG
ETSY,0.29062988262167266,0.09022440004274945,592.0,0.24272242722427223,Q1 (Top),LONG
BULL,0.2905759086057127,-0.04056797721550187,593.0,0.24313243132431325,Q1 (Top),LONG
SCHC,0.29042238167847434,0.011645849561443988,594.0,0.24354243542435425,Q1 (Top),LONG
FTEC,0.29039657707709443,0.012693015922313311,595.0,0.24395243952439524,Q1 (Top),LONG
RBA,0.2899932116911499,0.0003691483508863058,596.0,0.24436244362443624,Q1 (Top),LONG
VGT,0.2882579442295552,0.012107707925242961,597.0,0.24477244772447723,Q1 (Top),LONG
ATH.TO,0.2882011120174397,0.006006000415836432,598.0,0.24518245182451825,Q1 (Top),LONG
GATX,0.2878046153789082,0.006006882342255437,599.0,0.24559245592455925,Q1 (Top),LONG
ITT,0.2872697021720234,0.013425873959632906,600.0,0.24600246002460024,Q1 (Top),LONG
TDY,0.2870947215153752,0.0026960909649238474,601.0,0.24641246412464124,Q1 (Top),LONG
PJT,0.287090314130485,0.010015184955192602,602.0,0.24682246822468223,Q1 (Top),LONG
CG,0.2870533222860743,0.012440171767237329,603.0,0.24723247232472326,Q1 (Top),LONG
GILD,0.28695390342471105,0.01522524721987617,604.0,0.24764247642476425,Q1 (Top),LONG
TEC.TO,0.28623537861066906,0.007766619441211597,605.0,0.24805248052480525,Q1 (Top),LONG
SSO,0.2860480991043759,0.008561483171207307,606.0,0.24846248462484624,Q1 (Top),LONG
EFN.TO,0.28602857021514794,0.019977729958815305,607.0,0.24887248872488724,Q1 (Top),LONG
WPC,0.285625281159106,0.024123091028263266,608.0,0.24928249282492826,Q1 (Top),LONG
SSNC,0.28484607459317157,-0.00980174319111371,609.0,0.24969249692496925,Q1 (Top),LONG
IXN,0.28477441654243574,0.015599269689304585,610.0,0.25010250102501025,Q2,
EFV,0.28455946951502264,0.012678764368805107,611.0,0.25051250512505124,Q2,
ALLE,0.2845376406737046,-0.0003383863282631072,612.0,0.25092250922509224,Q2,
MSFT,0.2842095036363721,-0.0011584836508390373,613.0,0.25133251332513323,Q2,
CAT,0.28380609099760523,0.04338261023120138,614.0,0.25174251742517423,Q2,
NTR.TO,0.2837946868531036,0.012969503426599527,615.0,0.2521525215252153,Q2,
CPA,0.2833828192720669,0.015485641912228676,616.0,0.2525625256252563,Q2,
EHC,0.28338197137425913,-0.028384380740430926,617.0,0.25297252972529727,Q2,
TDIV,0.2832648009206813,0.010345920583718637,618.0,0.25338253382533826,Q2,
GTES,0.282687297442783,0.03706688507678724,619.0,0.25379253792537926,Q2,
ZG,0.28234286683473275,-0.0006717228656348828,620.0,0.25420254202542025,Q2,
ETHU,0.2821784531321907,0.17642078819059503,621.0,0.25461254612546125,Q2,
BKV,0.28215066446355896,0.038478224353189816,622.0,0.25502255022550224,Q2,
PAGS,0.2816776647459802,-0.06499996185302737,623.0,0.25543255432554324,Q2,
KBWB,0.2808448236794725,-0.010356700780917993,624.0,0.25584255842558423,Q2,
PFGC,0.28049231896033655,-0.014129192692882153,625.0,0.2562525625256253,Q2,
MTUM,0.2803215493508271,-0.008500712929623067,626.0,0.2566625666256663,Q2,
STT,0.27979596598234746,0.010506200431623647,627.0,0.2570725707257073,Q2,
KOMP,0.27959614177233627,0.025377479499677946,628.0,0.25748257482574827,Q2,
PXF,0.27947360069579075,0.015691387376332466,629.0,0.25789257892578926,Q2,
SLM,0.2787748962646459,-0.004696570328105332,630.0,0.25830258302583026,Q2,
VOX,0.27848376445403944,-0.012411452000650525,631.0,0.25871258712587125,Q2,
PEY.TO,0.278342977270317,0.0424710696859798,632.0,0.25912259122591225,Q2,
QRVO,0.27813638928797,0.02635047735649687,633.0,0.25953259532595324,Q2,
MCY,0.27786566010102143,0.02535977302235981,634.0,0.25994259942599424,Q2,
FNDC,0.2778562776669209,0.010334821759527602,635.0,0.2603526035260353,Q2,
MNST,0.2777144489116603,-0.0020799196958307675,636.0,0.2607626076260763,Q2,
DFIS,0.27753623417286377,0.011697782138810231,637.0,0.2611726117261173,Q2,
TIH.TO,0.27745035787791483,0.007765965021113264,638.0,0.26158261582615827,Q2,
VOOG,0.277289632814274,0.0038350559420030628,639.0,0.26199261992619927,Q2,
SPYG,0.27662874991204656,0.0030619049687425903,640.0,0.26240262402624026,Q2,
SKYY,0.27654315549140307,0.004761191774783846,641.0,0.26281262812628126,Q2,
XLK,0.2763242918159814,0.010146938259339544,642.0,0.26322263222632225,Q2,
AVDE,0.27600587317157355,0.013688235870318088,643.0,0.26363263632636325,Q2,
OKTA,0.2755598515340396,0.017448267794585748,644.0,0.26404264042640424,Q2,
IVW,0.27520884823253167,0.0028164043609395506,645.0,0.2644526445264453,Q2,
FDN,0.2750136768057996,-0.006896772087757186,646.0,0.2648626486264863,Q2,
L,0.27501092279471195,0.012849894644588966,647.0,0.2652726527265273,Q2,
VCN.TO,0.27482005633419737,0.015191118697026162,648.0,0.2656826568265683,Q2,
FAST,0.27456704966180046,-0.023654156316396446,649.0,0.26609266092660927,Q2,
XIC.TO,0.2745572380711423,0.015249625204192263,650.0,0.26650266502665027,Q2,
CSCO,0.2737476834686736,-0.0013136462152181227,651.0,0.26691266912669126,Q2,
ZCN.TO,0.272933839669971,0.015196826597582591,652.0,0.26732267322673225,Q2,
IGM.TO,0.27226743318261115,0.015594175244903807,653.0,0.26773267732677325,Q2,
CDNS,0.2721281181268578,-0.01135916597683706,654.0,0.26814268142681424,Q2,
RKT,0.2720231672518696,-0.08152734737494982,655.0,0.2685526855268553,Q2,
TGNA,0.27189968355174265,-0.010329517228762186,656.0,0.2689626896268963,Q2,
LH,0.27189902186337545,-0.035253937167340266,657.0,0.2693726937269373,Q2,
CRH,0.27070057900420985,0.0005003966457899356,658.0,0.2697826978269783,Q2,
WMT,0.2698582804362022,-0.009606034224934668,659.0,0.2701927019270193,Q2,
TTP.TO,0.26929266156086507,0.014834156651792219,660.0,0.27060270602706027,Q2,
EWC,0.2692083310785278,0.013649900134921733,661.0,0.27101271012710126,Q2,
DOL.TO,0.26908947496195634,0.0002179827088666375,662.0,0.27142271422714226,Q2,
IMTM,0.2689890282076197,0.005847927590864943,663.0,0.27183271832718325,Q2,
FENI,0.26859647479189097,0.015022749782666045,664.0,0.27224272242722425,Q2,
QCN.TO,0.2685024080721272,0.020436198679611328,665.0,0.2726527265272653,Q2,
HURN,0.26821049006448283,0.024187524347057066,666.0,0.2730627306273063,Q2,
FEZ,0.26796464639346795,0.021571155435099243,667.0,0.2734727347273473,Q2,
CIBR,0.2672858605316637,0.009077684418098864,668.0,0.2738827388273883,Q2,
SXT,0.2670767780457397,0.01118809876216842,669.0,0.2742927429274293,Q2,
RRC,0.26529280710064795,0.015409188109981597,670.0,0.2747027470274703,Q2,
GWO.TO,0.2650774162738867,0.004072229888463896,671.0,0.27511275112751127,Q2,
IUSG,0.2650582183142791,0.0032819288133967284,672.0,0.27552275522755226,Q2,
COMP,0.2645669060739666,-0.02490657732452184,673.0,0.27593275932759326,Q2,
JBTM,0.26451524182561914,0.031185510701197128,674.0,0.27634276342763425,Q2,
ESGE,0.2639636247219259,0.014509467864644465,675.0,0.2767527675276753,Q2,
MGK,0.26341903166322966,0.0031310054321469494,676.0,0.2771627716277163,Q2,
CGGR,0.2631087686247251,0.007286054709987555,677.0,0.2775727757277573,Q2,
ZGN,0.26288181012019063,0.09735450739289364,678.0,0.2779827798277983,Q2,
BAC,0.26265138688960943,-0.018414436133545875,679.0,0.2783927839278393,Q2,
SLAB,0.2625650309282106,0.02402191549752053,680.0,0.2788027880278803,Q2,
DFIC,0.26211105523395584,0.012503807135240352,681.0,0.27921279212792127,Q2,
XSEM.TO,0.2620618785124833,0.020454580429172253,682.0,0.27962279622796227,Q2,
ROL,0.26136220842802094,-0.0005107693758398257,683.0,0.28003280032800326,Q2,
SONO,0.26097370530336605,0.07658227997088995,684.0,0.28044280442804426,Q2,
FN.TO,0.26068527582005285,0.001668363192587341,685.0,0.2808528085280853,Q2,
GRMN,0.2604625559693754,0.04402565301010619,686.0,0.2812628126281263,Q2,
PHIN,0.2603049415241021,-0.013743926962749065,687.0,0.2816728167281673,Q2,
IGV,0.26024544646127246,-0.0015650839216798662,688.0,0.2820828208282083,Q2,
BYD,0.2595512838255354,0.00034709554367440276,689.0,0.2824928249282493,Q2,
EMP-A.TO,0.2594843480315099,-0.006806809757651799,690.0,0.2829028290282903,Q2,
VONG,0.2589777890224165,0.0034854619829487454,691.0,0.2833128331283313,Q2,
CEG,0.25894751049145714,0.09399213537351403,692.0,0.28372283722837227,Q2,
MG.TO,0.2588642531883665,0.03639663038558405,693.0,0.28413284132841327,Q2,
ELF,0.2587172990740054,0.016077935926214204,694.0,0.28454284542845426,Q2,
BBCA,0.2586720908826998,0.01341279518421934,695.0,0.2849528495284953,Q2,
VUG,0.25854042924971354,0.003815635924473648,696.0,0.2853628536285363,Q2,
LHX,0.25846533417753514,-0.02625974564521727,697.0,0.2857728577285773,Q2,
ATO,0.25817917452634775,-0.003279634310944357,698.0,0.2861828618286183,Q2,
ONEQ,0.25797898258354746,0.006170796238151199,699.0,0.2865928659286593,Q2,
NI,0.25793005603305996,0.012240244880662887,700.0,0.2870028700287003,Q2,
PFSI,0.2576326063107486,-0.005892765125315003,701.0,0.2874128741287413,Q2,
IWF,0.25757161501486636,0.0032663665748704496,702.0,0.2878228782287823,Q2,
MKSI,0.25702838909439696,0.11384022258575754,703.0,0.28823288232882327,Q2,
XIU.TO,0.256849942582706,0.016082225002038486,704.0,0.28864288642886426,Q2,
IWY,0.25670009822258244,0.0029599765271697276,705.0,0.2890528905289053,Q2,
PM,0.2561766236399774,-0.04617621677138628,706.0,0.2894628946289463,Q2,
GRID,0.2556058343971952,0.007744229247850232,707.0,0.2898728987289873,Q2,
DFAX,0.2550572940545548,0.011790976709011414,708.0,0.2902829028290283,Q2,
NMRK,0.2545807634271047,-0.025201036084070982,709.0,0.2906929069290693,Q2,
HXT.TO,0.2543047933324547,0.016270481874780973,710.0,0.2911029110291103,Q2,
QGRO,0.25424007396975257,0.0006118854361063519,711.0,0.2915129151291513,Q2,
VMI,0.25414014788526895,0.017770056316590788,712.0,0.2919229192291923,Q2,
FNDF,0.2530793431787899,0.017923660944443087,713.0,0.2923329233292333,Q2,
HACK,0.2530559418677998,0.007142800638126667,714.0,0.29274292742927427,Q2,
FTAI,0.25305312712774697,0.01690034792709172,715.0,0.2931529315293153,Q2,
CME,0.25239791874946693,-0.020430026884021957,716.0,0.2935629356293563,Q2,
QXO,0.2522995487215718,0.0613851054080341,717.0,0.2939729397293973,Q2,
PATK,0.25228770039634685,0.003963995277048493,718.0,0.2943829438294383,Q2,
ZWB.TO,0.25219666190491696,0.010078858252066336,719.0,0.2947929479294793,Q2,
WMB,0.2520032870433193,0.01783748871397539,720.0,0.2952029520295203,Q2,
VYMI,0.25197025098112147,0.00838449553511933,721.0,0.2956129561295613,Q2,
FELG,0.2518937467103901,0.00170232725297903,722.0,0.2960229602296023,Q2,
SCZ,0.2514979222584468,0.01290403868635992,723.0,0.2964329643296433,Q2,
SOXX,0.2510913882007275,0.03260547542452441,724.0,0.2968429684296843,Q2,
THG,0.25104853961181184,0.01167205340634836,725.0,0.2972529725297253,Q2,
F,0.25091257694413094,0.05936455149518349,726.0,0.2976629766297663,Q2,
FBCG,0.2509034529429912,0.0006522520967504608,727.0,0.2980729807298073,Q2,
RY.TO,0.2502331153002315,-0.00029249980509926665,728.0,0.2984829848298483,Q2,
CXT,0.2502286492252803,-0.00894585473164089,729.0,0.2988929889298893,Q2,
AX,0.2500000000000002,0.00614290175656329,730.0,0.2993029930299303,Q2,
COGT,0.24978241451085648,0.09749307838970633,731.0,0.2997129971299713,Q2,
ILCG,0.24957930885083024,0.0013422759880357127,732.0,0.3001230012300123,Q2,
DOO.TO,0.24879771005043816,0.12183877598621562,733.0,0.3005330053300533,Q2,
DGX,0.24862431401468577,-0.05485195182649105,734.0,0.3009430094300943,Q2,
CPNG,0.2485459333021134,0.004968939242891546,735.0,0.3013530135301353,Q2,
QQQM,0.2481456140185918,0.004855989926926707,736.0,0.3017630176301763,Q2,
MLI,0.247833565069409,-0.006033039330128442,737.0,0.3021730217302173,Q2,
QQQ,0.2475150270877251,0.004680443029211112,738.0,0.3025830258302583,Q2,
PIPR,0.24747606516095488,-0.01518772633790455,739.0,0.3029930299302993,Q2,
GPC,0.24739599122552303,0.008152882931184546,740.0,0.3034030340303403,Q2,
XEL,0.24724904423593008,-0.004835702198012881,741.0,0.3038130381303813,Q2,
IMO.TO,0.24716830553164426,-0.005547226912542058,742.0,0.3042230422304223,Q2,
IOO,0.24509685189776143,0.012082300828527792,743.0,0.3046330463304633,Q2,
ADT,0.243986418585747,0.010332968104904694,744.0,0.3050430504305043,Q2,
EXEL,0.24397585204765937,-0.029297799196733698,745.0,0.30545305453054533,Q2,
INTF,0.24378021763135727,0.01782231669083556,746.0,0.3058630586305863,Q2,
X.TO,0.2437227701243765,-0.0005635348055647027,747.0,0.3062730627306273,Q2,
PAY,0.24339697775540192,0.06143788030489894,748.0,0.3066830668306683,Q2,
LECO,0.2428895363971697,0.002374581496186856,749.0,0.3070930709307093,Q2,
USFD,0.2428223982187434,-0.005742657604196899,750.0,0.3075030750307503,Q2,
AP-UN.TO,0.2419315582283641,0.05930566807185711,751.0,0.3079130791307913,Q2,
AVEM,0.24121424390594437,0.013313806309065424,752.0,0.3083230832308323,Q2,
WEC,0.24106244478776206,-0.011344754899284548,753.0,0.3087330873308733,Q2,
TWLO,0.241041468620107,0.028474435086343508,754.0,0.3091430914309143,Q2,
AXS,0.24097663662239088,-0.01336123557323754,755.0,0.30955309553095534,Q2,
AXP,0.2399646792618595,-0.00578038718258056,756.0,0.30996309963099633,Q2,
ETR,0.23987549882134318,0.023607649861640878,757.0,0.3103731037310373,Q2,
RUM,0.23972595581352696,0.18232053732436393,758.0,0.3107831078310783,Q2,
ULTY,0.2396877578534411,0.01682382345586686,759.0,0.3111931119311193,Q2,
MKL,0.2395250181560602,0.015523001513425116,760.0,0.3116031160311603,Q2,
HWC,0.23940727754482394,-0.0017569175735381304,761.0,0.3120131201312013,Q2,
LNG,0.2389251644791095,-0.011490326824981523,762.0,0.3124231242312423,Q2,
LTH,0.23877915309100484,-0.013768154451561654,763.0,0.3128331283312833,Q2,
DFAI,0.2385539064857387,0.015130758592724058,764.0,0.3132431324313243,Q2,
DXJ,0.2378255680828667,0.012340872030924155,765.0,0.31365313653136534,Q2,
SPDW,0.23683155487065344,0.018462278537616728,766.0,0.31406314063140633,Q2,
AVPT,0.23640855060911403,0.006662186960063821,767.0,0.31447314473144733,Q2,
RRR,0.2362419202949957,-0.010809037546153921,768.0,0.3148831488314883,Q2,
L.TO,0.23600889779898915,0.019691575748419066,769.0,0.3152931529315293,Q2,
PKI.TO,0.23589460684517927,-0.0038961435293222157,770.0,0.3157031570315703,Q2,
ONEX.TO,0.23564878527079802,-0.005911375335388436,771.0,0.3161131611316113,Q2,
SCHG,0.23564068814944483,0.005640874523237471,772.0,0.3165231652316523,Q2,
QTEC,0.23537965354051482,0.01594008820338977,773.0,0.3169331693316933,Q2,
VEA,0.23512745915119582,0.019025421214657667,774.0,0.3173431734317343,Q2,
XT,0.23427852547094496,0.02246281358267832,775.0,0.31775317753177534,Q2,
CWI,0.23419789462557605,0.016895766996705808,776.0,0.31816318163181634,Q2,
GWRE,0.2340814312754398,0.0006090637313003189,777.0,0.31857318573185733,Q2,
AEE,0.23364203926253246,-0.006131437119073935,778.0,0.31898318983189833,Q2,
EEM,0.23346591878847867,0.01554303357004927,779.0,0.3193931939319393,Q2,
KR,0.2334066443360101,-0.016466407803734984,780.0,0.3198031980319803,Q2,
EAT,0.2333755372832711,-0.0007104828470818614,781.0,0.3202132021320213,Q2,
GSIE,0.23311251882553008,0.013378721208825661,782.0,0.3206232062320623,Q2,
UAL,0.2330692226664952,-0.012124333356946293,783.0,0.3210332103321033,Q2,
ADNT,0.23297486313821847,0.07433558642851734,784.0,0.3214432144321443,Q2,
VDY.TO,0.232872349184013,0.009383573749066176,785.0,0.32185321853218535,Q2,
DBD,0.23228176930741307,0.02069087025132732,786.0,0.32226322263222634,Q2,
UNM,0.23224812779154203,0.021085104337710048,787.0,0.32267322673226734,Q2,
CLM,0.231987337030247,0.007246427723635707,788.0,0.32308323083230833,Q2,
MMM,0.2319654473694186,0.022425642161222115,789.0,0.3234932349323493,Q2,
EMR,0.23195730328834818,0.02729076102255057,790.0,0.3239032390323903,Q2,
ACM,0.2308101709587982,-0.009983779112812896,791.0,0.3243132431324313,Q2,
IDEV,0.2304517559570054,0.017088721190874567,792.0,0.3247232472324723,Q2,
IXUS,0.2301607380105677,0.016589913863047423,793.0,0.3251332513325133,Q2,
EWU,0.22996700430011718,0.01596373956298125,794.0,0.3255432554325543,Q2,
GME,0.22993689410723817,-0.0696481480225557,795.0,0.32595325953259535,Q2,
AMG,0.22991782023500074,0.019334818403573317,796.0,0.32636326363263635,Q2,
RSPT,0.2298882812380787,0.013458915421199702,797.0,0.32677326773267734,Q2,
M,0.22921759947601417,0.015616217207539584,798.0,0.32718327183271834,Q2,
TSLX,0.2282222888101768,-0.024059541982694665,799.0,0.32759327593275933,Q2,
HIG,0.22800093415112554,0.0005248318804940144,800.0,0.3280032800328003,Q2,
SLNO,0.22775148543517987,-0.12411241980812071,801.0,0.3284132841328413,Q2,
OMF,0.22757880170679057,-0.004782154837794317,802.0,0.3288232882328823,Q2,
IEUR,0.227554243946267,0.019964776211342627,803.0,0.3292332923329233,Q2,
XLY,0.2275506244895973,-0.007427803304249858,804.0,0.3296432964329643,Q2,
CS.TO,0.22741428394162,0.06768191297713577,805.0,0.33005330053300536,Q2,
TRP.TO,0.22719269570373224,0.01612265429132531,806.0,0.33046330463304635,Q2,
AAXJ,0.22717662569197095,0.020390271710821084,807.0,0.33087330873308735,Q2,
VGK,0.22716344461662508,0.019423500790569648,808.0,0.33128331283312834,Q2,
XLG,0.22709484101746558,0.001912388899098394,809.0,0.33169331693316934,Q2,
VSS,0.2269037800267577,0.010241960181144538,810.0,0.33210332103321033,Q2,
SCHF,0.22640828820163916,0.019329847178611193,811.0,0.3325133251332513,Q2,
VXUS,0.22636873600345453,0.016335483155353936,812.0,0.3329233292332923,Q2,
COWG,0.22620971698665704,0.005509663006693977,813.0,0.3333333333333333,Q2,
BBEU,0.22617085433888962,0.019537431380934667,814.0,0.3337433374333743,Q2,
XQQ.TO,0.22605382355520964,0.004251117105655178,815.0,0.33415334153341536,Q2,
NSC,0.22596788978857063,-0.0008655163358589624,816.0,0.33456334563345635,Q2,
KYMR,0.2259042824088997,0.022968252417042034,817.0,0.33497334973349735,Q2,
ACWX,0.22575253999397682,0.017843347094252282,818.0,0.33538335383353834,Q2,
IEMG,0.2256723063116135,0.015321634773744153,819.0,0.33579335793357934,Q2,
XYL,0.2256394342428205,0.015932244769597537,820.0,0.33620336203362033,Q2,
ORA,0.22552625331112264,0.05246756417410725,821.0,0.33661336613366133,Q2,
VIU.TO,0.22500203640436633,0.021728671310123016,822.0,0.3370233702337023,Q2,
VEU,0.2246358863291411,0.01765439902405319,823.0,0.3374333743337433,Q2,
FRO,0.22453990043824468,0.01623514335327103,824.0,0.3378433784337843,Q2,
SOBO.TO,0.224038061360605,0.028948688642150833,825.0,0.33825338253382536,Q2,
VPL,0.2237119889904473,0.021061090398948545,826.0,0.33866338663386636,Q2,
NLY,0.22360809564408934,0.027214308229817963,827.0,0.33907339073390735,Q2,
IEFA,0.2235557361752929,0.01752375240040638,828.0,0.33948339483394835,Q2,
JGRO,0.22319994600718984,0.0018133138020832718,829.0,0.33989339893398934,Q2,
MPWR,0.2230180034707847,-0.001966020952592351,830.0,0.34030340303403034,Q2,
GFF,0.22275025098449008,0.022061723854396087,831.0,0.34071340713407133,Q2,
OEF,0.2213022004041778,0.003425113150404613,832.0,0.34112341123411233,Q2,
IEV,0.2212407740069342,0.020464206921100292,833.0,0.3415334153341533,Q2,
XEC.TO,0.2205617353296443,0.01916573601886018,834.0,0.3419434194341943,Q2,
DFAE,0.22033889671649565,0.013954919667837018,835.0,0.34235342353423537,Q2,
AMBP,0.2201810052669253,-0.01754384287606181,836.0,0.34276342763427636,Q2,
FLJP,0.21900910486284508,0.017939783195839665,837.0,0.34317343173431736,Q2,
XEF.TO,0.21838371027653514,0.020856315740066744,838.0,0.34358343583435835,Q2,
KGS,0.21824328452129493,-0.06843393320142344,839.0,0.34399343993439935,Q2,
QQQI,0.21811297920604522,0.0036900509248001256,840.0,0.34440344403444034,Q2,
NOC,0.21803991588128735,0.00036101014324319003,841.0,0.34481344813448134,Q2,
OSW,0.2174800795773364,-0.009933731813421276,842.0,0.34522345223452233,Q2,
FTS.TO,0.2172173283627472,-0.006374797727544901,843.0,0.3456334563345633,Q2,
NXE.TO,0.21679690592282053,-0.0232744751978472,844.0,0.3460434604346043,Q2,
BBIN,0.2165565947401853,0.01939256614308915,845.0,0.3464534645346454,Q2,
TPE.TO,0.21622934367995827,0.02138835658473659,846.0,0.34686346863468637,Q2,
DRI,0.21579358013102623,0.014813994832884703,847.0,0.34727347273472736,Q2,
TOST,0.2157841320919247,0.0035606977291631203,848.0,0.34768347683476836,Q2,
CNM,0.21567306492842286,-0.02415015804453935,849.0,0.34809348093480935,Q2,
XEQT.TO,0.21542493768133042,0.013607157096673594,850.0,0.34850348503485035,Q2,
EFA,0.215365823017998,0.01831422334980326,851.0,0.34891348913489134,Q2,
ASHR,0.215364024025257,-0.0009096052065875604,852.0,0.34932349323493234,Q2,
ICVT,0.21489048261895216,0.018714922024339664,853.0,0.34973349733497333,Q2,
MSM,0.21472690311563958,-0.0016279740272687748,854.0,0.3501435014350143,Q2,
NTLA,0.21448664792269656,0.1557613523686796,855.0,0.3505535055350554,Q2,
JIRE,0.21422266664197687,0.021212911873439655,856.0,0.35096350963509637,Q2,
GM,0.21389188994184205,-0.013777269735442577,857.0,0.35137351373513737,Q2,
SCHE,0.2138608129524444,0.011387506151585347,858.0,0.35178351783517836,Q2,
VSGX,0.21377419080964177,0.018307576658254998,859.0,0.35219352193521936,Q2,
ZEA.TO,0.21329595438934157,0.02078015634278585,860.0,0.35260352603526035,Q2,
VOT,0.21310541475685163,0.007352202591256907,861.0,0.35301353013530135,Q2,
BLK,0.21287720389263853,-0.004443080045487213,862.0,0.35342353423534234,Q2,
